,wavelength,raw_bkg,raw_avg0,raw_avg25,raw_avg50,raw_avg75,raw_avg100,raw_avg125,raw_avg150,raw_avg175,raw_avg200,raw_avg225,raw_avg250
1259,791.9304694447277,1490.3562931034485,50.84612068965498,-9.039310344827754,48.58629310344804,30.507672413792875,14.688879310344646,42.93672413793081,24.858103448275642,7.909396551723944,-7.909396551724285,14.688879310344532,36.15724137931011
1260,792.260429525192,1743.4569827586206,-22.598275862068817,1.129913793103583,1.1368683772161603e-13,3.389741379310408,14.688879310344987,-6.779482758620588,10.16922413793111,7.909396551724171,21.46836206896569,-63.27517241379303,-13.55896551724129
1261,792.590340073563,1462.108448275862,9.039310344827754,-5.649568965517119,-11.299137931034352,-35.027327586206866,-19.208534482758523,-2.259827586206825,-55.36577586206886,-58.755517241379266,-18.078620689655168,-2.259827586206825,-24.858103448275756
1262,792.9202010857009,1589.7887068965517,19.208534482758637,-5.649568965517233,-12.429051724137935,0.0,-63.27517241379314,-5.649568965517233,-39.54698275862063,-4.519655172413877,-7.909396551724171,11.299137931034466,-51.97603448275868
1263,793.250012557466,1557.0212068965518,-25.988017241379453,-37.287155172413804,-39.54698275862086,-3.389741379310408,-49.71620689655185,-50.84612068965521,16.9487068965517,-42.93672413793115,-46.32646551724156,-9.03931034482764,-35.02732758620698
1264,793.5797744847189,1508.4349137931035,22.59827586206893,-1.129913793103583,-9.03931034482764,-2.2598275862070523,-30.507672413793216,29.377758620689633,-1.129913793103583,-1.1299137931034693,-16.948706896551812,-68.92474137931038,-83.61362068965525
1265,793.9094868633199,1465.4981896551724,16.9487068965517,-31.63758620689657,-2.259827586206825,-25.98801724137934,-37.28715517241369,15.818793103448343,-18.078620689655168,-71.1845689655172,-9.039310344827527,-65.53499999999997,-5.649568965517233
1266,794.2391496891295,1472.277672413793,-27.117931034482694,-15.818793103448115,7.909396551724285,-24.858103448275756,39.54698275862074,6.779482758620929,-41.806810344827454,-33.89741379310328,1.129913793103583,-4.51965517241365,-70.05465517241362
1267,794.5687629580079,1597.698103448276,-33.89741379310351,-63.27517241379326,-15.818793103448456,-70.05465517241396,-59.88543103448296,-96.04267241379318,-107.34181034482776,-67.79482758620713,-45.196551724137976,-105.08198275862082,-108.47172413793112
1268,794.8983266658158,1550.241724137931,-9.039310344827527,18.078620689655168,-33.8974137931034,44.066637931034506,-4.51965517241365,-47.4563793103448,-63.27517241379303,-39.54698275862063,-23.7281896551724,-58.755517241379266,-29.377758620689633
1269,795.2278408084134,1621.4262931034482,9.039310344827754,-25.988017241379225,-37.28715517241369,-33.89741379310328,22.598275862069045,-3.389741379310294,9.03931034482764,-22.598275862068817,-1.1299137931033556,-40.676896551723985,-38.41706896551716
1270,795.557305381661,1472.277672413793,-9.039310344827413,-53.10594827586192,-32.76749999999993,-16.948706896551585,-75.70422413793085,-70.05465517241362,-48.586293103448156,-48.58629310344804,-85.87344827586196,-42.93672413793092,-41.806810344827454
1271,795.8867203814192,1603.3476724137931,39.54698275862063,4.5196551724137635,61.015344827586205,16.9487068965517,49.71620689655174,-23.728189655172514,-3.389741379310294,-21.46836206896546,-10.169224137930996,-10.169224137930996,-11.299137931034466
1272,796.2160858035484,1547.9818965517243,-29.37775862068986,-24.858103448276097,11.299137931034352,31.637586206896344,20.338448275861992,1.1299137931033556,-33.897413793103624,-44.06663793103462,-36.15724137931056,-39.54698275862086,-73.44439655172425
