# wavelength	raw_bkg	raw_avg
4.067690391258606724e+02 1.234091844827586328e+03 4.067689655172261887e+00
4.071501675285833812e+02 1.359512275862069146e+03 -2.463212068965535906e+01
4.075312508782577083e+02 1.302564620689654930e+03 -1.627075862068943479e+01
4.079122891707440317e+02 1.138501137931034464e+03 1.175110344827589870e+01
4.082932824019026725e+02 1.644702517241379610e+03 -1.649674137931065232e+01
4.086742305675940088e+02 1.258046017241379332e+03 2.892579310344826737e+01
4.090551336636786459e+02 1.172624534482758691e+03 -2.259827586207848182e-01
4.094359916860167345e+02 1.256916103448275862e+03 6.779482758620360983e-01
4.098168046304689369e+02 1.093304586206896374e+03 3.615724137931215498e+00
4.101975724928954037e+02 1.078389724137931125e+03 7.005465517241304951e+00
4.105782952691566265e+02 1.112287137931034522e+03 -4.971620689655219749e+00
4.109589729551130404e+02 1.107089534482758381e+03 2.937775862068990662e+01
4.113396055466250232e+02 1.095338431034482937e+03 7.231448275861884767e+00
4.117201930395530098e+02 1.145958568965517316e+03 -1.581879310344925127e+00
4.121007354297573784e+02 1.200420413793103535e+03 -4.067689655172512353e+00
4.124812327130985636e+02 1.218499034482758816e+03 5.649568965517073771e+00
4.128616848854368300e+02 1.121326448275862049e+03 -1.129913793103445485e+01
4.132420919426327828e+02 1.267989258620689498e+03 1.559281034482773975e+01
4.136224538805466295e+02 1.306632310344827602e+03 -6.553500000000008541e+00
4.140027706950389188e+02 1.093982534482758638e+03 1.378494827586203009e+01
4.143830423819700286e+02 1.247650810344827732e+03 -1.084717241379328279e+01
4.147632689372002233e+02 1.118840637931034507e+03 1.152512068965513592e+01
4.151434503565901082e+02 1.174432396551724196e+03 1.288101724137927739e+01
4.155235866360000045e+02 1.220532879310344697e+03 -7.909396551724012348e+00
4.159036777712902335e+02 1.360190224137930954e+03 -1.785263793103442964e+01
4.162837237583213437e+02 1.212397500000000036e+03 -3.321946551724140306e+01
4.166637245929536562e+02 1.080875534482758667e+03 -4.971620689655241954e+00
4.170436802710474922e+02 1.206521948275862087e+03 -9.491275862068983216e+00
4.174235907884634003e+02 1.093756551724137807e+03 1.559281034482769357e+01
4.178034561410617016e+02 1.071610241379310537e+03 -4.067689655172591401e+00
4.181832763247027742e+02 1.283808051724138068e+03 2.259827586205574446e-01
4.185630513352471667e+02 1.189121275862069069e+03 4.519655172412967437e-01
4.189427811685550296e+02 1.143246775862068944e+03 6.779482758621270255e-01
4.193224658204870252e+02 1.386856189655172329e+03 2.101639655172425591e+01
4.197021052869034179e+02 1.212849465517241242e+03 2.011246551724152454e+01
4.200816995636645856e+02 1.396347465517241744e+03 1.039520689655137176e+01
4.204612486466310202e+02 1.161777362068965431e+03 2.372818965517249268e+01
4.208407525316630426e+02 1.158839586206896456e+03 -4.293672413793090925e+01
4.212202112146210879e+02 1.284260017241379273e+03 -3.999894827586206247e+01
4.215996246913656478e+02 1.123586275862068987e+03 -3.434937931034485104e+01
4.219789929577569296e+02 1.118162689655172471e+03 5.875551724137858756e+00
4.223583160096555389e+02 1.417137879310344488e+03 8.361362068965831895e+00
4.227375938429217967e+02 1.181663844827585990e+03 1.491486206896577116e+01
4.231168264534160244e+02 1.149574293103448326e+03 -1.129913793103469288e+00
4.234960138369987135e+02 1.090366810344827627e+03 4.519655172413422628e-01
4.238751559895301853e+02 1.131495672413793045e+03 3.028168965517245326e+01
4.242542529068709882e+02 1.204262120689655148e+03 -1.446289655172411059e+01
4.246333045848813867e+02 1.202906224137931076e+03 5.423586206896516160e+00
4.250123110194218725e+02 1.274090793103448277e+03 -6.553500000000008541e+00
4.253912722063528236e+02 1.169008810344827452e+03 -2.485810344827450447e+00
4.257701881415345611e+02 1.135563362068965489e+03 -1.242905172413791171e+01
4.261490588208275767e+02 1.167878896551723983e+03 1.039520689655187269e+01
4.265278842400922485e+02 1.217143137931034289e+03 -2.056443103448257403e+01
4.269066643951890114e+02 1.339625793103448359e+03 1.898255172413785274e+01
4.272853992819782434e+02 1.302564620689654930e+03 5.197603448276140625e+00
4.276640888963202656e+02 1.140083017241379366e+03 3.615724137930965476e+00
4.280427332340755129e+02 1.168556844827586247e+03 1.175110344827583120e+01
4.284213322911045907e+02 1.308666155172413937e+03 2.531006896551707541e+01
4.287998860632675928e+02 1.160873431034482792e+03 -4.067689655172443963e+00
4.291783945464251815e+02 1.144828655172413619e+03 1.807862068965537361e+01
4.295568577364375642e+02 1.199968448275861874e+03 -7.909396551723943958e+00
4.299352756291652327e+02 1.272508913793103147e+03 -2.937775862068935950e+01
4.303136482204685649e+02 1.103699793103448201e+03 9.265293103448334122e+00
4.306919755062079957e+02 1.143698741379310150e+03 4.067689655172626040e+00
4.310702574822439033e+02 1.289909586206896392e+03 -6.779482758620519967e+00
4.314484941444366655e+02 1.171494620689655221e+03 3.163758620689650414e+01
4.318266854886467740e+02 1.351150913793103427e+03 -1.175110344827583120e+01
4.322048315107345502e+02 1.178952051724138073e+03 1.062118965517229263e+01
4.325829322065604288e+02 1.335106137931034482e+03 1.446289655172411059e+01
4.329609875719847309e+02 1.203810155172413715e+03 3.005570689655180416e+01
4.333389976028679484e+02 1.163359241379310561e+03 -1.220306896551749176e+01
4.337169622950704593e+02 1.197030672413793127e+03 -1.062118965517245250e+01
4.340948816444526415e+02 1.204488103448275751e+03 9.094947017729282884e-14
4.344727556468749867e+02 1.162681293103448297e+03 -2.259827586207165950e-01
4.348505842981978162e+02 1.418493775862068787e+03 7.683413793103636813e+00
4.352283675942815080e+02 1.195900758620689658e+03 2.282425862068964761e+01
4.356061055309865537e+02 1.098502189655172288e+03 2.033844827586380966e+00
4.359837981041733315e+02 1.178952051724137846e+03 1.627075862068975454e+01
4.363614453097021624e+02 1.098728172413793118e+03 2.169434482758619964e+01
4.367390471434334813e+02 1.101891931034482695e+03 6.779482758621497851e-01
4.371166036012277232e+02 1.165167103448275839e+03 3.615724137931035642e+01
4.374941146789453228e+02 1.347083224137931211e+03 4.180681034482743286e+01
4.378715803724465445e+02 1.257820034482758729e+03 1.265503448275849152e+01
4.382490006775920506e+02 1.221436810344827563e+03 -8.813327586206877839e+00
4.386263755902419348e+02 1.159969500000000153e+03 -1.129913793103605624e+00
4.390037051062568025e+02 1.119292603448275941e+03 1.920853448275854447e+01
4.393809892214969750e+02 1.144150706896551810e+03 -9.943241379310439498e+00
4.397582279318228302e+02 1.334654172413792821e+03 5.649568965517550723e+00
4.401354212330948599e+02 1.233187913793103235e+03 2.418015517241399337e+01
4.405125691211734420e+02 1.332620327586206940e+03 2.033844827586203863e+01
4.408896715919188978e+02 1.238159534482758772e+03 1.762665517241359936e+01
4.412667286411917189e+02 1.150026258620689532e+03 1.491486206896561306e+01
4.416437402648522834e+02 1.220758862068965300e+03 2.259827586207097561e+00
4.420207064587610262e+02 1.535100879310344908e+03 4.067689655172407726e+01
4.423976272187782683e+02 1.270701051724138097e+03 5.197603448275662785e+00
4.427745025407644448e+02 1.260531827586206873e+03 -1.129913793103401121e+00
4.431513324205799336e+02 1.351828862068965464e+03 1.672272413793109536e+01
4.435281168540852264e+02 1.293977275862068836e+03 2.734391379310359227e+01
4.439048558371406443e+02 1.139857034482758536e+03 1.039520689655180341e+01
4.442815493656065655e+02 1.186183499999999867e+03 1.062118965517256619e+01
4.446581974353435385e+02 1.187539396551723939e+03 4.180681034482779523e+01
4.450348000422118275e+02 1.244713034482758530e+03 -1.129913793103378250e+00
4.454113571820718676e+02 1.160421465517241359e+03 4.587450000000003314e+01
4.457878688507839797e+02 1.326970758620689594e+03 5.559175862068968854e+01
4.461643350442087694e+02 2.180959603448275629e+03 3.932100000000023243e+01
4.465407557582064442e+02 1.310474017241379443e+03 2.689194827586193171e+01
4.469171309886374956e+02 1.141438913793103438e+03 2.463212068965519919e+01
4.472934607313623587e+02 1.319965293103448403e+03 3.819108620689642208e+01
4.476697449822413546e+02 1.210815620689655134e+03 2.350220689655175121e+01
4.480459837371349181e+02 1.173528465517241102e+03 1.694870689655197182e+01
4.484221769919035410e+02 1.173076500000000124e+03 3.773912068965508126e+01
4.487983247424074307e+02 2.710663189655172118e+03 -1.175110344827553455e+01
4.491744269845071358e+02 1.315671620689655128e+03 5.378389655172416184e+01
4.495504837140630343e+02 1.141438913793103666e+03 2.553605172413772451e+01
4.499264949269354474e+02 1.165167103448275839e+03 1.129913793103491937e+00
4.503024606189848669e+02 1.157031724137931178e+03 4.881227586206880176e+01
4.506783807860717275e+02 1.209459724137931062e+03 2.237229310344823574e+01
4.510542554240563504e+02 2.186609172413793203e+03 7.999789655172408231e+01
4.514300845287991706e+02 1.204714086206896582e+03 2.576203448275855479e+01
4.518058680961605660e+02 1.164037189655172597e+03 4.112886206896534702e+01
4.521816061220008578e+02 1.106185603448275742e+03 6.869875862068980155e+01
4.525572986021806514e+02 1.189347258620689445e+03 3.480134482758641923e+01
4.529329455325602112e+02 1.131043706896551612e+03 3.412339655172426944e+01
4.533085469089999719e+02 1.177370172413793171e+03 2.033844827586197113e+01
4.536841027273603686e+02 1.208555793103448423e+03 3.321946551724122543e+01
4.540596129835017223e+02 1.140534982758620345e+03 2.937775862069315735e+00
4.544350776732845247e+02 1.151382155172413604e+03 2.485810344827605078e+01
4.548104967925690403e+02 1.251266534482758516e+03 4.971620689655183156e+01
4.551858703372158743e+02 1.258723965517241368e+03 2.011246551724138953e+01
4.555611983030852912e+02 1.178952051724138073e+03 5.400987931034469369e+01
4.559364806860376689e+02 1.185957517241379264e+03 1.875656896551729602e+01
4.563117174819334991e+02 1.382562517241379282e+03 3.954698275862074297e+01
4.566869086866331031e+02 1.202906224137931076e+03 4.903825862068961072e+01
4.570620542959970294e+02 1.114095000000000027e+03 6.056337931034481414e+01
4.574371543058855423e+02 1.266181396551723992e+03 3.819108620689669209e+01
4.578122087121590198e+02 1.206973913793103293e+03 2.802186206896562837e+01
4.581872175106778968e+02 1.158613603448275853e+03 5.333193103448282102e+01
4.585621806973026651e+02 1.171268637931034618e+03 2.350220689655157003e+01
4.589370982678935889e+02 1.130365758620689576e+03 4.790834482758625512e+01
4.593119702183112736e+02 1.158161637931034420e+03 2.643998275862075076e+01
4.596867965444158699e+02 1.187765379310344770e+03 7.299243103448284842e+01
4.600615772420679832e+02 1.213979379310344939e+03 2.915177586206887028e+01
4.604363123071278210e+02 1.156579758620689518e+03 3.186356896551738060e+01
4.608110017354559886e+02 1.188217344827586658e+03 4.361467241379263982e+01
4.611856455229127505e+02 1.152738051724137904e+03 2.621400000000005548e+01
4.615602436653585983e+02 1.204488103448275751e+03 2.440613793103457141e+01
4.619347961586539100e+02 1.293299327586206800e+03 6.327517241379318591e+01
4.623093029986590068e+02 1.186183500000000095e+03 1.039520689655164531e+01
4.626837641812343236e+02 1.135563362068965489e+03 2.824784482758623128e+01
4.630581797022404089e+02 1.180307948275862145e+03 2.531006896551716778e+01
4.634325495575374134e+02 1.336688017241379384e+03 2.350220689655163753e+01
4.638068737429859993e+02 1.293751293103448234e+03 3.299348275862077884e+01
4.641811522544463742e+02 1.249684655172413841e+03 3.457536206896547526e+01
4.645553850877790296e+02 1.138953103448275897e+03 1.717468965517239354e+01
4.649295722388442869e+02 1.278836431034482757e+03 -2.033844827586199333e+00
4.653037137035026944e+02 1.143698741379310377e+03 2.485810344827580209e+01
4.656778094776145167e+02 1.251492517241379346e+03 1.943451724137926107e+01
4.660518595570401885e+02 1.200420413793103307e+03 2.553605172413806557e+01
4.664258639376400879e+02 1.438832224137931007e+03 3.434937931034487235e+01
4.667998226152747634e+02 1.250588586206896707e+03 1.062118965517222513e+01
4.671737355858044225e+02 1.138727120689655294e+03 3.050767241379300998e+01
4.675476028450896138e+02 1.269345155172414024e+03 1.333298275862050630e+01
4.679214243889906584e+02 1.176918206896551737e+03 7.231448275862044639e+00
4.682952002133680480e+02 1.178500086206896640e+03 2.463212068965506063e+01
4.686689303140819902e+02 1.230928086206896523e+03 1.898255172413796643e+01
4.690426146869930903e+02 1.145958568965517316e+03 4.067689655172402752e+01
4.694162533279616696e+02 1.206973913793103293e+03 2.576203448275873598e+01
4.697898462328481628e+02 1.127201999999999998e+03 1.762665517241380186e+01
4.701633933975128912e+02 1.264373534482758714e+03 1.129913793103441932e+01
4.705368948178163464e+02 1.134885413793103453e+03 3.751313793103447836e+01
4.709103504896188497e+02 1.263017637931034642e+03 3.095963793103432948e+01
4.712837604087808927e+02 1.238611499999999978e+03 1.084717241379314601e+01
4.716571245711627967e+02 1.140534982758620345e+03 2.915177586206925753e+01
4.720304429726249964e+02 1.205618017241379221e+03 4.316270689655179638e+01
4.724037156090279268e+02 1.174884362068965629e+03 1.355896551724126731e+01
4.727769424762319659e+02 1.132399603448275684e+03 1.310700000000015208e+01
4.731501235700974348e+02 1.244487051724137928e+03 2.259827586206711314e-01
4.735232588864848822e+02 1.191607086206896611e+03 2.192032758620684874e+01
4.738963484212546291e+02 1.210137672413793098e+03 8.813327586206877839e+00
4.742693921702670536e+02 1.306180344827586396e+03 -1.107315517241395320e+01
4.746423901293826475e+02 1.176240258620689701e+03 2.508408620689649382e+01
4.750153422944617319e+02 1.156579758620689518e+03 8.813327586207037712e+00
4.753882486613646847e+02 1.330360500000000002e+03 3.615724137930988125e+00
4.757611092259519978e+02 1.139631051724137706e+03 3.208955172413816115e+01
4.761339239840841060e+02 1.295559155172413966e+03 3.163758620689641177e+01
4.765066929316212168e+02 1.219176982758620852e+03 -9.943241379310507000e+00
4.768794160644238787e+02 1.236351672413793040e+03 -7.457431034482692844e+00
4.772520933783524697e+02 1.356800482758620774e+03 -1.401093103448283728e+01
4.776247248692673679e+02 1.249684655172414068e+03 -2.259827586207165950e+00
4.779973105330290082e+02 1.287197793103448475e+03 2.395417241379291085e+01
4.783698503654978254e+02 1.242453206896551592e+03 -6.101534482758506961e+00
4.787423443625341406e+02 1.474763482758620739e+03 -1.016922413793108682e+01
4.791147925199983888e+02 1.393861655172413748e+03 -1.807862068965459867e+00
4.794871948337510048e+02 1.270927034482758700e+03 1.559281034482751238e+01
4.798595512996523098e+02 1.210363655172413701e+03 3.728715517241387545e+01
4.802318619135627955e+02 1.150704206896551568e+03 3.841706896551863704e+00
4.806041266713427831e+02 1.271379000000000133e+03 3.412339655172402075e+01
4.809763455688528211e+02 1.209685706896551665e+03 -9.039310344826845256e-01
4.813485186019531170e+02 1.200646396551724138e+03 -4.519655172413763466e+00
4.817206457665042194e+02 1.282000189655172562e+03 1.016922413793088253e+01
4.820927270583663926e+02 1.249910637931034444e+03 -1.016922413793101931e+01
4.824647624734002420e+02 2.023223637931034773e+03 3.841706896551431605e+00
4.828367520074659751e+02 1.239063465517241411e+03 3.909501724137926715e+01
4.832086956564240268e+02 1.253978327586206888e+03 3.728715517241378308e+01
4.835805934161348887e+02 1.295785137931034342e+03 9.491275862069141311e+00
